CPRO,CPRO_NAME,ECONOMIC_SECTOR,YEAR,TOTAL
26,"Rioja, La",Servicios,2008,19.0
26,"Rioja, La",Servicios,2009,28.25
26,"Rioja, La",Servicios,2010,28.25
26,"Rioja, La",Servicios,2011,19.0
26,"Rioja, La",Servicios,2012,19.0
26,"Rioja, La",Servicios,2013,19.0
26,"Rioja, La",Servicios,2014,19.0
26,"Rioja, La",Servicios,2015,19.0
26,"Rioja, La",Servicios,2016,28.75
26,"Rioja, La",Servicios,2017,19.0
26,"Rioja, La",Servicios,2018,19.0
26,"Rioja, La",Servicios,2019,29.5
26,"Rioja, La",Servicios,2020,29.75
26,"Rioja, La",Servicios,2021,19.0
26,"Rioja, La",Servicios,2022,28.25
26,"Rioja, La",Servicios,2023,19.0
26,"Rioja, La",Servicios,2024,19.0
26,"Rioja, La",Servicios,2025,19.0
27,Lugo,Agricultura,2008,23.0
27,Lugo,Agricultura,2009,23.0
27,Lugo,Agricultura,2010,23.0
27,Lugo,Agricultura,2011,23.0
27,Lugo,Agricultura,2012,23.0
27,Lugo,Agricultura,2013,23.0
27,Lugo,Agricultura,2014,19.0
27,Lugo,Agricultura,2015,23.0
27,Lugo,Agricultura,2016,23.0
27,Lugo,Agricultura,2017,20.5
27,Lugo,Agricultura,2018,23.0
27,Lugo,Agricultura,2019,23.0
27,Lugo,Agricultura,2020,20.75
27,Lugo,Agricultura,2021,23.0
27,Lugo,Agricultura,2022,23.0
27,Lugo,Agricultura,2023,23.0
27,Lugo,Agricultura,2024,23.0
27,Lugo,Agricultura,2025,20.0
27,Lugo,Construcción,2008,20.25
27,Lugo,Construcción,2009,19.75
27,Lugo,Construcción,2010,23.0
27,Lugo,Construcción,2011,23.0
27,Lugo,Construcción,2012,19.0
27,Lugo,Construcción,2013,23.0
27,Lugo,Construcción,2014,18.5
27,Lugo,Construcción,2015,23.0
27,Lugo,Construcción,2016,19.25
27,Lugo,Construcción,2017,14.75
27,Lugo,Construcción,2018,18.75
27,Lugo,Construcción,2019,23.0
27,Lugo,Construcción,2020,23.0
27,Lugo,Construcción,2021,23.0
27,Lugo,Construcción,2022,23.0
27,Lugo,Construcción,2023,23.0
27,Lugo,Construcción,2024,23.0
27,Lugo,Construcción,2025,17.333333333333332
27,Lugo,Industria,2008,23.0
27,Lugo,Industria,2009,23.0
27,Lugo,Industria,2010,19.75
27,Lugo,Industria,2011,20.25
27,Lugo,Industria,2012,20.0
27,Lugo,Industria,2013,19.5
27,Lugo,Industria,2014,23.0
27,Lugo,Industria,2015,23.0
27,Lugo,Industria,2016,23.0
27,Lugo,Industria,2017,23.0
27,Lugo,Industria,2018,23.0
27,Lugo,Industria,2019,23.0
27,Lugo,Industria,2020,23.0
27,Lugo,Industria,2021,20.0
27,Lugo,Industria,2022,23.0
27,Lugo,Industria,2023,23.0
27,Lugo,Industria,2024,20.75
27,Lugo,Industria,2025,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,18.5
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,15.75
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,20.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,13.75
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,23.0
27,Lugo,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,23.0
27,Lugo,Servicios,2008,23.0
27,Lugo,Servicios,2009,23.0
27,Lugo,Servicios,2010,23.0
27,Lugo,Servicios,2011,23.0
27,Lugo,Servicios,2012,31.5
27,Lugo,Servicios,2013,23.0
27,Lugo,Servicios,2014,32.75
27,Lugo,Servicios,2015,32.5
27,Lugo,Servicios,2016,41.5
27,Lugo,Servicios,2017,33.0
27,Lugo,Servicios,2018,23.0
27,Lugo,Servicios,2019,23.0
27,Lugo,Servicios,2020,33.75
27,Lugo,Servicios,2021,34.0
27,Lugo,Servicios,2022,23.0
27,Lugo,Servicios,2023,33.5
27,Lugo,Servicios,2024,23.0
27,Lugo,Servicios,2025,23.0
28,Madrid,Agricultura,2008,23.0
28,Madrid,Agricultura,2009,23.0
28,Madrid,Agricultura,2010,23.0
28,Madrid,Agricultura,2011,23.0
28,Madrid,Agricultura,2012,23.0
28,Madrid,Agricultura,2013,23.0
28,Madrid,Agricultura,2014,23.0
28,Madrid,Agricultura,2015,23.0
28,Madrid,Agricultura,2016,23.0
28,Madrid,Agricultura,2017,23.0
28,Madrid,Agricultura,2018,23.0
28,Madrid,Agricultura,2019,23.0
28,Madrid,Agricultura,2020,23.0
28,Madrid,Agricultura,2021,23.0
28,Madrid,Agricultura,2022,23.0
28,Madrid,Agricultura,2023,23.0
28,Madrid,Agricultura,2024,23.0
28,Madrid,Agricultura,2025,23.0
28,Madrid,Construcción,2008,17.0
28,Madrid,Construcción,2009,19.5
28,Madrid,Construcción,2010,23.0
28,Madrid,Construcción,2011,23.0
28,Madrid,Construcción,2012,18.75
28,Madrid,Construcción,2013,23.0
28,Madrid,Construcción,2014,9.5
28,Madrid,Construcción,2015,23.0
28,Madrid,Construcción,2016,23.0
28,Madrid,Construcción,2017,14.0
28,Madrid,Construcción,2018,23.0
28,Madrid,Construcción,2019,18.75
28,Madrid,Construcción,2020,23.0
28,Madrid,Construcción,2021,23.0
28,Madrid,Construcción,2022,23.0
28,Madrid,Construcción,2023,18.75
28,Madrid,Construcción,2024,23.0
28,Madrid,Construcción,2025,23.0
28,Madrid,Industria,2008,19.75
28,Madrid,Industria,2009,23.0
28,Madrid,Industria,2010,23.0
28,Madrid,Industria,2011,23.0
28,Madrid,Industria,2012,23.0
28,Madrid,Industria,2013,19.25
28,Madrid,Industria,2014,23.0
28,Madrid,Industria,2015,19.25
28,Madrid,Industria,2016,23.0
28,Madrid,Industria,2017,19.25
28,Madrid,Industria,2018,23.0
28,Madrid,Industria,2019,23.0
28,Madrid,Industria,2020,23.0
28,Madrid,Industria,2021,19.25
28,Madrid,Industria,2022,19.5
28,Madrid,Industria,2023,23.0
28,Madrid,Industria,2024,23.0
28,Madrid,Industria,2025,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,18.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,18.25
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,19.75
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,19.75
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,18.75
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,23.0
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,13.5
28,Madrid,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,23.0
28,Madrid,Servicios,2008,23.0
28,Madrid,Servicios,2009,36.25
28,Madrid,Servicios,2010,23.0
28,Madrid,Servicios,2011,23.0
28,Madrid,Servicios,2012,23.0
28,Madrid,Servicios,2013,36.0
28,Madrid,Servicios,2014,23.0
28,Madrid,Servicios,2015,23.0
28,Madrid,Servicios,2016,23.0
28,Madrid,Servicios,2017,37.0
28,Madrid,Servicios,2018,23.0
28,Madrid,Servicios,2019,37.25
28,Madrid,Servicios,2020,37.25
28,Madrid,Servicios,2021,37.0
28,Madrid,Servicios,2022,37.25
28,Madrid,Servicios,2023,23.0
28,Madrid,Servicios,2024,23.0
28,Madrid,Servicios,2025,23.0
29,Málaga,Agricultura,2008,24.0
29,Málaga,Agricultura,2009,18.75
29,Málaga,Agricultura,2010,24.0
29,Málaga,Agricultura,2011,24.0
29,Málaga,Agricultura,2012,24.0
29,Málaga,Agricultura,2013,24.0
29,Málaga,Agricultura,2014,24.0
29,Málaga,Agricultura,2015,24.0
29,Málaga,Agricultura,2016,24.0
29,Málaga,Agricultura,2017,24.0
29,Málaga,Agricultura,2018,24.0
29,Málaga,Agricultura,2019,24.0
29,Málaga,Agricultura,2020,24.0
29,Málaga,Agricultura,2021,24.0
29,Málaga,Agricultura,2022,24.0
29,Málaga,Agricultura,2023,18.75
29,Málaga,Agricultura,2024,24.0
29,Málaga,Agricultura,2025,16.666666666666668
29,Málaga,Construcción,2008,21.75
29,Málaga,Construcción,2009,18.75
29,Málaga,Construcción,2010,24.0
29,Málaga,Construcción,2011,24.0
29,Málaga,Construcción,2012,24.0
29,Málaga,Construcción,2013,24.0
29,Málaga,Construcción,2014,24.0
29,Málaga,Construcción,2015,24.0
29,Málaga,Construcción,2016,24.0
29,Málaga,Construcción,2017,24.0
29,Málaga,Construcción,2018,24.0
29,Málaga,Construcción,2019,16.5
29,Málaga,Construcción,2020,24.0
29,Málaga,Construcción,2021,24.0
29,Málaga,Construcción,2022,24.0
29,Málaga,Construcción,2023,24.0
29,Málaga,Construcción,2024,20.0
29,Málaga,Construcción,2025,24.0
29,Málaga,Industria,2008,24.0
29,Málaga,Industria,2009,19.0
29,Málaga,Industria,2010,14.0
29,Málaga,Industria,2011,24.0
29,Málaga,Industria,2012,24.0
29,Málaga,Industria,2013,19.0
29,Málaga,Industria,2014,24.0
29,Málaga,Industria,2015,18.75
29,Málaga,Industria,2016,24.0
29,Málaga,Industria,2017,24.0
29,Málaga,Industria,2018,24.0
29,Málaga,Industria,2019,19.5
29,Málaga,Industria,2020,24.0
29,Málaga,Industria,2021,24.0
29,Málaga,Industria,2022,14.25
29,Málaga,Industria,2023,19.5
29,Málaga,Industria,2024,24.0
29,Málaga,Industria,2025,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,19.5
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,21.25
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,21.25
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,20.75
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,20.5
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,20.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,20.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,20.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,24.0
29,Málaga,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,24.0
29,Málaga,Servicios,2008,24.0
29,Málaga,Servicios,2009,24.0
29,Málaga,Servicios,2010,24.0
29,Málaga,Servicios,2011,24.0
29,Málaga,Servicios,2012,56.75
29,Málaga,Servicios,2013,45.25
29,Málaga,Servicios,2014,24.0
29,Málaga,Servicios,2015,24.0
29,Málaga,Servicios,2016,24.0
29,Málaga,Servicios,2017,24.0
29,Málaga,Servicios,2018,24.0
29,Málaga,Servicios,2019,36.75
29,Málaga,Servicios,2020,50.5
29,Málaga,Servicios,2021,24.0
29,Málaga,Servicios,2022,24.0
29,Málaga,Servicios,2023,24.0
29,Málaga,Servicios,2024,37.5
29,Málaga,Servicios,2025,24.0
30,Murcia,Agricultura,2008,18.0
30,Murcia,Agricultura,2009,18.0
30,Murcia,Agricultura,2010,16.75
30,Murcia,Agricultura,2011,18.0
30,Murcia,Agricultura,2012,18.0
30,Murcia,Agricultura,2013,18.0
30,Murcia,Agricultura,2014,16.5
30,Murcia,Agricultura,2015,18.0
30,Murcia,Agricultura,2016,18.0
30,Murcia,Agricultura,2017,18.0
30,Murcia,Agricultura,2018,18.0
30,Murcia,Agricultura,2019,18.0
30,Murcia,Agricultura,2020,18.0
30,Murcia,Agricultura,2021,18.0
30,Murcia,Agricultura,2022,16.5
30,Murcia,Agricultura,2023,14.5
30,Murcia,Agricultura,2024,16.5
30,Murcia,Agricultura,2025,15.666666666666666
30,Murcia,Construcción,2008,17.0
30,Murcia,Construcción,2009,18.0
30,Murcia,Construcción,2010,18.0
30,Murcia,Construcción,2011,15.25
30,Murcia,Construcción,2012,18.0
30,Murcia,Construcción,2013,18.0
30,Murcia,Construcción,2014,18.0
30,Murcia,Construcción,2015,14.75
30,Murcia,Construcción,2016,14.5
30,Murcia,Construcción,2017,14.75
30,Murcia,Construcción,2018,18.0
30,Murcia,Construcción,2019,18.0
30,Murcia,Construcción,2020,12.0
30,Murcia,Construcción,2021,18.0
30,Murcia,Construcción,2022,18.0
30,Murcia,Construcción,2023,18.0
30,Murcia,Construcción,2024,14.75
30,Murcia,Construcción,2025,18.0
30,Murcia,Industria,2008,18.0
30,Murcia,Industria,2009,18.0
30,Murcia,Industria,2010,18.0
30,Murcia,Industria,2011,16.25
30,Murcia,Industria,2012,18.0
30,Murcia,Industria,2013,16.25
30,Murcia,Industria,2014,18.0
30,Murcia,Industria,2015,18.0
30,Murcia,Industria,2016,16.25
30,Murcia,Industria,2017,18.0
30,Murcia,Industria,2018,16.25
30,Murcia,Industria,2019,18.0
30,Murcia,Industria,2020,18.0
30,Murcia,Industria,2021,16.5
30,Murcia,Industria,2022,15.0
30,Murcia,Industria,2023,18.0
30,Murcia,Industria,2024,18.0
30,Murcia,Industria,2025,16.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,15.75
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,17.25
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,16.75
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,15.75
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,15.25
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,15.25
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,15.5
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,18.0
30,Murcia,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,18.0
30,Murcia,Servicios,2008,18.0
30,Murcia,Servicios,2009,28.25
30,Murcia,Servicios,2010,18.0
30,Murcia,Servicios,2011,18.0
30,Murcia,Servicios,2012,27.25
30,Murcia,Servicios,2013,27.5
30,Murcia,Servicios,2014,18.0
30,Murcia,Servicios,2015,18.0
30,Murcia,Servicios,2016,28.5
30,Murcia,Servicios,2017,18.0
30,Murcia,Servicios,2018,18.0
30,Murcia,Servicios,2019,29.0
30,Murcia,Servicios,2020,18.0
30,Murcia,Servicios,2021,18.0
30,Murcia,Servicios,2022,18.0
30,Murcia,Servicios,2023,18.0
30,Murcia,Servicios,2024,30.0
30,Murcia,Servicios,2025,18.0
31,Navarra,Agricultura,2008,16.0
31,Navarra,Agricultura,2009,16.0
31,Navarra,Agricultura,2010,16.0
31,Navarra,Agricultura,2011,16.0
31,Navarra,Agricultura,2012,16.0
31,Navarra,Agricultura,2013,16.0
31,Navarra,Agricultura,2014,16.0
31,Navarra,Agricultura,2015,16.0
31,Navarra,Agricultura,2016,16.0
31,Navarra,Agricultura,2017,13.0
31,Navarra,Agricultura,2018,16.0
31,Navarra,Agricultura,2019,16.0
31,Navarra,Agricultura,2020,16.0
31,Navarra,Agricultura,2021,16.0
31,Navarra,Agricultura,2022,16.0
31,Navarra,Agricultura,2023,16.0
31,Navarra,Agricultura,2024,12.75
31,Navarra,Agricultura,2025,16.0
31,Navarra,Construcción,2008,13.5
31,Navarra,Construcción,2009,16.0
31,Navarra,Construcción,2010,12.25
31,Navarra,Construcción,2011,16.0
31,Navarra,Construcción,2012,13.75
31,Navarra,Construcción,2013,13.25
31,Navarra,Construcción,2014,16.0
31,Navarra,Construcción,2015,16.0
31,Navarra,Construcción,2016,10.25
31,Navarra,Construcción,2017,13.25
31,Navarra,Construcción,2018,16.0
31,Navarra,Construcción,2019,16.0
31,Navarra,Construcción,2020,10.75
31,Navarra,Construcción,2021,16.0
31,Navarra,Construcción,2022,13.5
31,Navarra,Construcción,2023,13.25
31,Navarra,Construcción,2024,10.75
31,Navarra,Construcción,2025,16.0
31,Navarra,Industria,2008,16.0
31,Navarra,Industria,2009,22.25
31,Navarra,Industria,2010,16.0
31,Navarra,Industria,2011,17.5
31,Navarra,Industria,2012,16.0
31,Navarra,Industria,2013,16.0
31,Navarra,Industria,2014,17.75
31,Navarra,Industria,2015,16.0
31,Navarra,Industria,2016,16.0
31,Navarra,Industria,2017,18.5
31,Navarra,Industria,2018,16.0
31,Navarra,Industria,2019,16.0
31,Navarra,Industria,2020,16.0
31,Navarra,Industria,2021,18.25
31,Navarra,Industria,2022,18.25
31,Navarra,Industria,2023,16.0
31,Navarra,Industria,2024,18.5
31,Navarra,Industria,2025,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,12.75
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,11.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,12.5
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,13.5
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,10.75
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,16.0
31,Navarra,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,16.0
31,Navarra,Servicios,2008,16.0
31,Navarra,Servicios,2009,16.0
31,Navarra,Servicios,2010,27.0
31,Navarra,Servicios,2011,16.0
31,Navarra,Servicios,2012,16.0
31,Navarra,Servicios,2013,16.0
31,Navarra,Servicios,2014,16.0
31,Navarra,Servicios,2015,16.0
31,Navarra,Servicios,2016,16.0
31,Navarra,Servicios,2017,27.0
31,Navarra,Servicios,2018,26.5
31,Navarra,Servicios,2019,16.0
31,Navarra,Servicios,2020,16.0
31,Navarra,Servicios,2021,27.0
31,Navarra,Servicios,2022,16.0
31,Navarra,Servicios,2023,16.0
31,Navarra,Servicios,2024,16.0
31,Navarra,Servicios,2025,16.0
32,Ourense,Agricultura,2008,19.0
32,Ourense,Agricultura,2009,19.0
32,Ourense,Agricultura,2010,19.0
32,Ourense,Agricultura,2011,19.0
32,Ourense,Agricultura,2012,19.0
32,Ourense,Agricultura,2013,15.25
32,Ourense,Agricultura,2014,19.0
32,Ourense,Agricultura,2015,11.5
32,Ourense,Agricultura,2016,19.0
32,Ourense,Agricultura,2017,19.0
32,Ourense,Agricultura,2018,19.0
32,Ourense,Agricultura,2019,19.0
32,Ourense,Agricultura,2020,19.0
32,Ourense,Agricultura,2021,15.5
32,Ourense,Agricultura,2022,19.0
32,Ourense,Agricultura,2023,19.0
32,Ourense,Agricultura,2024,15.25
32,Ourense,Agricultura,2025,19.0
32,Ourense,Construcción,2008,19.0
32,Ourense,Construcción,2009,19.0
32,Ourense,Construcción,2010,19.0
32,Ourense,Construcción,2011,19.0
32,Ourense,Construcción,2012,16.5
32,Ourense,Construcción,2013,19.0
32,Ourense,Construcción,2014,19.0
32,Ourense,Construcción,2015,13.25
32,Ourense,Construcción,2016,19.0
32,Ourense,Construcción,2017,15.75
32,Ourense,Construcción,2018,13.0
32,Ourense,Construcción,2019,16.0
32,Ourense,Construcción,2020,19.0
32,Ourense,Construcción,2021,19.0
32,Ourense,Construcción,2022,16.0
32,Ourense,Construcción,2023,19.0
32,Ourense,Construcción,2024,19.0
32,Ourense,Construcción,2025,19.0
32,Ourense,Industria,2008,19.0
32,Ourense,Industria,2009,18.5
32,Ourense,Industria,2010,19.0
32,Ourense,Industria,2011,18.0
32,Ourense,Industria,2012,16.75
32,Ourense,Industria,2013,17.75
32,Ourense,Industria,2014,17.75
32,Ourense,Industria,2015,18.0
32,Ourense,Industria,2016,16.5
32,Ourense,Industria,2017,16.75
32,Ourense,Industria,2018,19.0
32,Ourense,Industria,2019,19.0
32,Ourense,Industria,2020,19.0
32,Ourense,Industria,2021,19.0
32,Ourense,Industria,2022,19.0
32,Ourense,Industria,2023,17.5
32,Ourense,Industria,2024,19.0
32,Ourense,Industria,2025,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2008,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2009,15.5
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2010,16.25
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2011,17.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2012,15.75
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2013,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2014,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2015,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2016,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2017,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2018,16.25
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2019,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2020,19.0
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2021,12.5
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2022,15.75
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2023,11.75
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2024,15.5
32,Ourense,Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año,2025,19.0
32,Ourense,Servicios,2008,19.0
32,Ourense,Servicios,2009,29.5
32,Ourense,Servicios,2010,19.0
32,Ourense,Servicios,2011,19.0
32,Ourense,Servicios,2012,39.25
32,Ourense,Servicios,2013,29.0
32,Ourense,Servicios,2014,29.25
32,Ourense,Servicios,2015,19.0
32,Ourense,Servicios,2016,29.75
32,Ourense,Servicios,2017,30.25
32,Ourense,Servicios,2018,31.5
32,Ourense,Servicios,2019,19.0
32,Ourense,Servicios,2020,19.0
32,Ourense,Servicios,2021,19.0
32,Ourense,Servicios,2022,19.0
32,Ourense,Servicios,2023,19.0
32,Ourense,Servicios,2024,19.0
32,Ourense,Servicios,2025,19.0
33,Asturias,Agricultura,2008,18.0
33,Asturias,Agricultura,2009,18.0
33,Asturias,Agricultura,2010,14.25
33,Asturias,Agricultura,2011,14.25
33,Asturias,Agricultura,2012,18.0
33,Asturias,Agricultura,2013,18.0
33,Asturias,Agricultura,2014,18.0
33,Asturias,Agricultura,2015,18.0
33,Asturias,Agricultura,2016,6.75
33,Asturias,Agricultura,2017,14.25
33,Asturias,Agricultura,2018,11.0
33,Asturias,Agricultura,2019,14.5
33,Asturias,Agricultura,2020,18.0
33,Asturias,Agricultura,2021,18.0
33,Asturias,Agricultura,2022,14.5
33,Asturias,Agricultura,2023,18.0
33,Asturias,Agricultura,2024,18.0
33,Asturias,Agricultura,2025,18.0
33,Asturias,Construcción,2008,18.0
33,Asturias,Construcción,2009,16.0
33,Asturias,Construcción,2010,18.0
33,Asturias,Construcción,2011,13.5
33,Asturias,Construcción,2012,15.5
33,Asturias,Construcción,2013,15.25
